date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Fri Feb 20 2015, Senior Business Analyst,Istanbul,Current Employee ,world class career opportunities,0,"savvy and knowledgeable colleagues , additional benefits and flexible working environment
","bureaucratic and cumbersome, average salary in the market
Helpfu",,5.0,4.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,
Wed Jan 28 2015, SOA Architect,Istanbul,Current Employee ,SOA Architect,0,"very very very good job
","long lost john hours overtime
Helpfu",,5.0,4.0,4.0,4.0,4.0,4.0,,,
Fri Feb 27 2015, Software Engineer,"Maltepe, Istanbul",Current Employee ,Software Engineer,1,"Very relax working environment. Flexible working hours.
","Half of the company consists of consultants. No company culture. Average salary for in-house employees. Development teams are good but dev-ops are very slow and bureaucratic. Most of the people have no enthusiasm for self-development and so on ...
Advice to Management
Product ideas are not exciting.
Helpful (1","Product ideas are not exciting.
",1.0,3.0,1.0,1.0,1.0,1.0,,,
Thu Jan 29 2015,N/A,, ,good company in Turkey to work for.,1,"most reputable company in Turkey
","old technology, bad management, bad performance measurement
Advice to Management
better skill management
Helpful (1","better skill management
",4.0,,,,,,,,
Sun Feb 01 2015,N/A,, ,Director,0,"Good compensation, innovative culture, well equiped working enviroments
","Changing company values, decreasing respect to workers
Helpfu",,2.0,2.0,2.0,3.0,3.0,3.0,,,
Sun Jan 25 2015,N/A,Istanbul,Sales Intern in Istanbul,Good opportunity for Turkish students,0,"One of the best employers in Turkey
Friendly environment
Successful business
","Competition
turkish culture
We might be offered more satisfiying responsibilities. Internship covers a very basic area of business
Advice to Management
be more brave
Helpfu","be more brave
Helpfu",4.0,4.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 20 2015, Network,Istanbul,Former Employee ,Network Engineer,0,"There is a perfect office athmosphere and helpful business friends.
","There are extra working hours that you have to work during last week of each month.
Advice to Management
-
Helpfu","-
Helpfu",4.0,2.0,3.0,4.0,2.0,4.0,Recommends,Positive Outlook,
Thu Dec 25 2014,N/A,, ,Turkcell review,0,"Professional, well established, dynamic, big, good salary
","Chaotic, procedural, a lot of work to do
Advice to Management
Career paths may be more well defined
Helpfu","Career paths may be more well defined
Helpfu",3.0,,,,,,,,
Sun Dec 14 2014, Software Engineer,Istanbul,Former Employee ,"It was good, better than most corporate environments in turkey, and more inmovative. But not fast as a startup",0,"One of the best companies in corporate world, very friendly environment, supports innovation, higher salary than equivalent places, better benefits
","Work can be boring sometimes (depends highly on project/team) due to being a corporate. Not recommended for startup type of people
Advice to Management
Less bureaucracy for development teams would be better
Helpfu","Less bureaucracy for development teams would be better
Helpfu",4.0,4.0,5.0,3.0,4.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Sun Dec 14 2014,N/A,, ,Working with companies large accounts and manage Thé sales targets and customer satisfaction. Highly targets .,0,"Car money place respect big company
","So much working and high target to reach
Advice to Management
More salary
Helpfu","More salary
Helpfu",4.0,4.0,3.0,4.0,4.0,3.0,Recommends,Positive Outlook,
Wed Oct 29 2014, Manager,Istanbul,Current Employee ,Manager,0,"Culture, investment on employee, technology, benefits, quality oriented, friendly environment, free campus transportation, good place to learn new technolgies and business.
","High utilization with daily jobs, slow growth rate at company creates less career opportunities, a campus is needed like other big technolgy companies instead of distributed buildings.
Advice to Management
Use the power of the brand to boost corporate partnerships and sales.
Helpfu","Use the power of the brand to boost corporate partnerships and sales.
Helpfu",4.0,4.0,5.0,3.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Oct 12 2014, Digital Channels Marketing Specialist,Istanbul,Current Employee ,Great working atmosphere,0,"People are friendly, it is very comfortable to work there
","It is hard to find a full time position after part time working
Helpfu",,5.0,4.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue Oct 14 2014,N/A,, ,Senior Developer,2,"Very organized, highly professional company. Friendly working environment, above average benefits, almost like a lab to test new technologies.
","Limited career opportunities , benefits are not so great as it was used to be in the past, so are the salaries. Too big organization that makes you get noticed harder.
Helpful (2",,4.0,4.0,5.0,3.0,4.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Fri Sep 26 2014, Project Manager,Istanbul,Current Employee ,Best place to work,0,"- Work life balance is satisfiying
- Management and HR make you feel important
- Various of trainings could be taken (technical, personal development)
","- To build a career path is sometimes a bit hard
- There is no predefined path as in banking sector
Advice to Management
- A clear career path should be built
Helpfu","- A clear career path should be built
Helpfu",5.0,4.0,5.0,3.0,5.0,4.0,Recommends,Positive Outlook,
Wed Sep 24 2014, Network Data & Security Eng,Istanbul,Current Employee ,network Data & Security Engineer,0,"Office culture is a thing and HR policies are really designed to feel employee special.
","for technical jobs I must say many system and network are complicated by design, unscaled, unmanagable
Helpfu",,3.0,3.0,4.0,3.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Sun Aug 31 2014, Software Developer,Istanbul,Current Employee ,Software Developer,0,"Working conditions are comfortable. Salaries and side benefits are better than most of the other Turkish companies. Job stability is quite high.
","Difficult to get promoted. Promotions require long experiences in the field regardless of personal achievements. Further education of the employees is taken care of with continous courses and work shops in various fields.
Advice to Management
Should advice their employees on their career issues, help them improve their skills.
Helpfu","Should advice their employees on their career issues, help them improve their skills.
Helpfu",3.0,,,,,,,,
Wed May 21 2014, Project Manager,Istanbul,Current Employee ,Not as good as it looks from the outside,3,"Compensation and benefits are nicely placed to reduce turnover, nice working environment. You have the time and possibilities to improve your skills & knowledge.
","Turkcell has the common weakness of telecom companies: slow, politicized, bureaucratic, old fashioned corporate-culture which does not fit into the 21st century technology business. As a result, most of the people don't like what they do here, but still stay as they don't believe they can find a better job, it is mostly frustrating to work with these people. Although the organization structure changes frequently, career opportunities are limited and only the people that the respective managers know very well are promoted.
Advice to Management
Be brave and try to improve the company culture in order to become a ""real"" technology company, don't just try to save the day, and do not settle for mediocre employee/manager performance.
Helpful (3","Be brave and try to improve the company culture in order to become a ""real"" technology company, don't just try to save the day, and do not settle for mediocre employee/manager performance.
",3.0,4.0,2.0,1.0,4.0,2.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Tue May 06 2014, Project Manager,Istanbul,Current Employee ,trying to be innovative,3,"the culture and career opportunities
","although trying to be innovative, it is like a giant and slow moving machine
Helpful (3",,4.0,5.0,4.0,4.0,4.0,4.0,Doesn't Recommend,Positive Outlook,Approves of CEO
Tue May 06 2014,N/A,, ,Review,1,"Working on Turkcell is so motivated.
","Manager should be careful of employee's motivation and equitable distribution of income.
Helpful (1",,3.0,,,,,,,,
Wed May 07 2014, Firmware Developer,Istanbul,Current Employee ,embedded software engineer,0,"very big company, lots of divisions to learn and observe
","culture is an issue. there is a gap between outsources and full times
Helpfu",,4.0,5.0,2.0,1.0,2.0,2.0,Recommends,Neutral Outlook,Approves of CEO
Tue Apr 15 2014,Anonymous,Istanbul,Former Employee ,good,1,"Teammmates really nice and friendly. Great comfortable environment.
","No work done a tthe end of the day. Nothing improves or changes. Quality of the employees is low.
Advice to Management
Try to actually do some work instead of drinking coffee all the time
Helpful (1","Try to actually do some work instead of drinking coffee all the time
",3.0,4.0,4.0,3.0,5.0,2.0,Doesn't Recommend,Neutral Outlook,Approves of CEO
Tue Mar 25 2014, Software Engineer,Istanbul,Former Employee ,"challenging, corporate firm",1,"Dynamic, working environment is very friendly, follows the latest developments in the market. Gives you the opportunity for dealing challenging tasks, and has a good reputation among the telco market
","Huge, so you shouldn't expect to get promoted very quickly. If you are not into the corporate world, it could be a bad choice for you. Highly bureaucratic can't get the excitement properly.
Helpful (1",,4.0,4.0,3.0,3.0,4.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Sat Mar 15 2014, Software Developer,Istanbul,Current Employee ,Good but not the best for biggest company of Turkey,0,"Good friendships,good opportunities,good working hours not so much overtime.
","Low salary, low profile of working environmet, location of the divisions.
Advice to Management
Must think of lowering turnover. Must think to make employees more comfortable.
Helpfu","Must think of lowering turnover. Must think to make employees more comfortable.
Helpfu",4.0,5.0,3.0,4.0,5.0,3.0,Neutral Outlook,,Approves of CEO
Sun Mar 09 2014, Software Engineer,Istanbul,Current Employee ,I have been working at Turkcell full-time for more than four years...,0,"It is relax company.
Leader in Turkey Telecommunication sector
","Bad project planning and management processes .
Low Salary, Hierarchy, Human Resources.
Should do a salary review for the old employees.
Helpfu",,3.0,3.0,3.0,2.0,3.0,2.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Wed Mar 05 2014, Software Engineer,Istanbul,Current Employee ,Software Engineer,0,"good ,energy ,motivation and environment
","future career oppurtunities are rare
Helpfu",,4.0,5.0,3.0,3.0,4.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Sun Feb 23 2014, Business Analyst,Istanbul,Current Employee ,Business Analyst,0,"Great salary, nice people to work with, great environment, good benefits & health insurance
","Complex procedures, bad organization of work load, bad down level management, lack of technical trainings offered.
Advice to Management
Train managers to listen their employees' problems. Train people for open connectivity. People usually do not make comments because of losing their jobs. And most importantly, stop using part-time employees! If you want to make them work 5 days a week, offer them a full-time contract.
Helpfu","Train managers to listen their employees' problems. Train people for open connectivity. People usually do not make comments because of losing their jobs. And most importantly, stop using part-time employees! If you want to make them work 5 days a week, offer them a full-time contract.
Helpfu",3.0,3.0,5.0,2.0,5.0,1.0,Negative Outlook,,No opinion of CEO
Mon Feb 10 2014, Business Analyst,Istanbul,Current Employee ,It's one of the best companies to work for in Turkey.,0,"Good culture and work environment
Benefits
","Some processes take too long to complete
Helpfu",,4.0,5.0,4.0,3.0,4.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Mon Jan 27 2014, Business Analyst,Istanbul,Current Employee ,10 years of technical & business career,0,"Benefits, human resources applications, some of internal procedures
","Organizational changes, lack of meeting the career expectations
Advice to Management
Try to keep people who hold most of enterprise memory & know-how
Helpfu","Try to keep people who hold most of enterprise memory & know-how
Helpfu",4.0,3.0,4.0,2.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Fri Jan 03 2014, Senior Manager,Istanbul,Current Employee ,Best in telecommunication,0,"Good work environment, friendly people.
","Long work hours, need to work on weekends for extra.
Advice to Management
Stay in touch with seniors
Helpfu","Stay in touch with seniors
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Dec 18 2013, Software Developer,Istanbul,Current Employee ,Turkcell gives you a good oportunity for success,0,"Good salary, improve yourself with new technologies
","Work Overload and extra work after work time
Helpfu",,5.0,4.0,5.0,4.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Tue Dec 03 2013, Senior Analyst,Istanbul,Current Employee ,7 years experience in different levels,0,"Best Place to Work, Good reputation, Satisfying salary
","Bureaucracy and politics, not enough career opportunities
Advice to Management
Employee satisfaction is descending dramatically!
Helpfu","Employee satisfaction is descending dramatically!
Helpfu",4.0,4.0,4.0,3.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Thu Oct 24 2013,Anonymous,Istanbul,Former Employee ,Nice company to work for at the beginning of your career.,0,"Fast-paced, dynamic, learning opportunities, well-rounded and friendly C-level managers
","Fierce competition in the industry, not fair in terms of providing same opportunities to similar employees. You have to fight for your compensation otherwise they will have tendency to determine your salary close to/at the lower bound.
Helpfu",,5.0,5.0,5.0,4.0,4.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Sun Nov 24 2013, Business Intelligence Administrator (Long Term Trainee),Istanbul,Former Employee ,Lack of Management Skills,0,"Good salary, flexible working rate, good working conditions.
","People will not share their knowledge due to the fact that they may see you as a threat.
Even though employees act as a corporate employee of a leading telecom company, my collegue yelled me twice in front of the other employees.
Unprofessional management skills.
Advice to Management
Be professional not blood sucker for money.
Helpfu","Be professional not blood sucker for money.
Helpfu",1.0,3.0,1.0,3.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Tue Oct 08 2013, Analyst,Istanbul,Current Employee ,My experience,0,"Work force personal quality, energetic
","More overtime work, busy work hours
Helpfu",,4.0,4.0,4.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Oct 06 2013, HEAD of QUALITY ANALYSIS and DEVELOPMENT UNIT,Istanbul,Current Employee ,Gain good qualifications,0,"Turkcell is the best place learning different things from different people. As you know learning new things is the hard thing to do, so you should prepare yourself before get in...
","Sometimes people can miss big picture during working on details.
Helpfu",,4.0,3.0,3.0,4.0,4.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Wed Jul 17 2013, Engineer,Istanbul,Current Employee ,engineer,0,"carrier oppotinities and office atmosphere are satisfied
","salaries are not satisfied yet
Advice to Management
salaries and grades should be revised
Helpfu","salaries and grades should be revised
Helpfu",4.0,3.0,3.0,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Thu May 30 2013, Senior Specialist,Istanbul,Former Employee ,Senior Specialist,0,"Easy connection between employee 
Learning creativity and innovation by your colleagues 
Having great benefits ( flex menu)
Full of energy
","It is really difficult to keep life and work balance. ( long work hours even weekend)
Although you are allowed to change your position same level or grade, you can't get a real promotion. Career path opportunities are very low.
Advice to Management
Don't let senior employee leave your company because of their managers and career opportunities.
Helpfu","Don't let senior employee leave your company because of their managers and career opportunities.
Helpfu",4.0,3.0,4.0,2.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu May 30 2013, Marketing Manager,Istanbul,Current Employee ,Just politics,0,"You dont need to work hard
","Politics and organization changes, Turkish management style
Advice to Management
be fair!!!!!!!!!!!1
Helpfu","be fair!!!!!!!!!!!1
Helpfu",2.0,4.0,3.0,1.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Wed Apr 10 2013, Software Engineer,,Former Employee ,Software Engineer,0,"Good benefits, good place to work, flexible hours, peaceful working environment (only if you have a good manager), good bonuses
","Well, it's expecting to do overtime constantly without overtime payment! It's very hard to be successful if you are not a brown noser! So, there're a lot of incompetent managers around there.
Performance evaluation is just crap, it's completely determined by the relation with your manager. If you're good with her, you get good score and bonus, but if you're not, you become a loser!
Firing people is usual as a part of ""company culture"".
Advice to Management
To the managers : If you are reading this advice you already know what is wrong, but I know you will keep the current situation to save your position.
Helpfu","To the managers : If you are reading this advice you already know what is wrong, but I know you will keep the current situation to save your position.
Helpfu",2.0,3.0,3.0,2.0,4.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Tue Mar 12 2013, Product Manager,Istanbul,Former Employee ,Best company to work at Turkey,0,"- competitive salary
- lots of responsibility for juniors
- great compensation and 
- flexible work hours
- opportunity to work in the leader company of the sector
- visionary
- work with smart people
","- hard to keep work and life balance
- hard to get a promotion because of the horizontal organization
- hard to adapt rapidly changing market
- organizational changes once or twice a year
Advice to Management
too many organizational changes makes it hard to focus on one project in depth.
Helpfu","too many organizational changes makes it hard to focus on one project in depth.
Helpfu",5.0,3.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Mar 20 2013,N/A,, ,not bad. Not remarkable.,0,"Big, corporate, highly competitive salary
","Not well structured. Not all qualified people
Advice to Management
better perform
Helpfu","better perform
Helpfu",3.0,,,,,,,,
Thu Feb 28 2013,N/A,, ,Go or not go,0,"Will have good opportunities if you are at the business intelligence related departments.
Flexible environment.
Benefits
","Mostly not fair management
If you work hard you dont get anything but if you speak and visit managers more you get more.
Continously changing organisations
Advice to Management
Choose the right track
Helpfu","Choose the right track
Helpfu",4.0,,,,,,,,
Tue Jan 29 2013,Anonymous,,Current Employee ,Positive,0,"Positive environment, encouragement on creativity
","Lack of corporate culture
Ongoing legal issues about shareholder structure
Helpfu",,3.0,3.0,3.0,3.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 13 2013,Anonymous,,Current Employee ,"Very good work-life balance, perfect working environment, very well educated managers",0,"Very good work-life balance, perfect working environment, very well educated managers
","May be salary, it is not as high as FMCG
Helpfu",,4.0,5.0,5.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Dec 16 2012, Senior Product Manager,Istanbul,Current Employee ,Senior Product Manager,0,"-the best gsm operator in turkey
-flexible working hours, a relax working environment
-innovative, satisfactory wages & benefits
","-flat organization
-most of the senior maangement likes micro management
Advice to Management
-more leading, less hands on job
Helpfu","-more leading, less hands on job
Helpfu",3.0,4.0,3.0,3.0,4.0,4.0,Recommends,Negative Outlook,Approves of CEO
Fri Nov 02 2012, OSS Senior Specialist,Istanbul,Current Employee ,"good company, good culture",0,"One of the best IT company in Turkey to work.
","Work load is too high.
Advice to Management
Increase headcount.
Helpfu","Increase headcount.
Helpfu",5.0,3.0,4.0,5.0,5.0,2.0,Recommends,Positive Outlook,Approves of CEO
Tue Oct 30 2012,Anonymous,,Current Employee ,top choice in turkey,0,"culture, company reputation, learning & development, flex benefit approach
","too much vertical structure, average compensation
Helpfu",,5.0,3.0,5.0,4.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Oct 03 2012, Analyst,Istanbul,Current Employee ,Investor Relation,0,"Giant telecommunication company in eastern Europe and Middle Asia. A lot of good opportunities to get promote quickly. Working environment is very friendly.
","Conflict of shareholder is very big problem for the career path. Lack of opportunity to develop yourself. 6 month trial period for inexperienced people is disadvantage
Helpfu",,3.0,4.0,5.0,4.0,2.0,2.0,Recommends,Neutral Outlook,Approves of CEO
Sat Sep 22 2012, Software Engineer,Gebze,Current Employee ,Nice place to work,0,"-Good carrier opportunities
-Good benefits like health care
","-Stressfull working hours because of millions of users
Helpfu",,4.0,4.0,3.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Fri Sep 07 2012,Anonymous,N/A,Former Employee ,great company to work at,0,"has a great benefits package
","has no real cons --
Helpfu",,5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Aug 25 2012, Purchasing Manager,Istanbul,Former Employee ,totally 11 years work experience in Turkcell and its subsidiaries,0,"a great school to learn the systematics, dynamics and communication skills. great ooportunity to study and experience the best practices in Turkey
","human factor and personal interference is not much appreciated, the target is to maintain the system running with minimum interference.
Advice to Management
have a little faith in your staff. and pay attention to their advises.
Helpfu","have a little faith in your staff. and pay attention to their advises.
Helpfu",4.0,5.0,5.0,3.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Thu Aug 02 2012, Financial Controller,Istanbul,Current Employee ,Turkcell,0,"Resources, Employee Satisfaction, Great place to work
","different locations for each department can be exhausting when meetings are considered
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Aug 14 2012, Business Analyst,Istanbul,Current Employee ,"when you share , the life is getting better",0,"relax and comfortable working area , flexible working hours
","low salary for junior employees
Advice to Management
making improvement and harmonization about salaries between employees
Helpfu","making improvement and harmonization about salaries between employees
Helpfu",4.0,4.0,4.0,4.0,3.0,3.0,Recommends,Neutral Outlook,Disapproves of CEO
Thu Jul 19 2012,Anonymous,,Former Employee ,One of the best employee-oriented companies in Turkey!,0,"Everybody's really friendly, lots of social activities, training, business trips etc. One of the best companies to work for in Turkey.
","Since it's a very big company, it can get a bit bureaucratic sometimes and not all employees speak good English.
Advice to Management
Too keep the company more dynamic, hire more international and young people and send your employees abroad so they can learn more.
Helpfu","Too keep the company more dynamic, hire more international and young people and send your employees abroad so they can learn more.
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Wed Mar 07 2012,N/A,Istanbul, in Istanbul,Valuable,1,"Good work and life balance with incentives. Salary is as par with the market standards. Overall, I like to work here
","There is no advancement possibilities. Salary reviews are biased. They use economic downturns as an excuse not to improve salaries
Advice to Management
Make salary reviews and human resources policies more transparent. Bring more mentoring opportunities for talented people. Create a talent pool
Helpful (1","Make salary reviews and human resources policies more transparent. Bring more mentoring opportunities for talented people. Create a talent pool
",5.0,3.0,4.0,3.0,4.0,,Recommends,,No opinion of CEO
Sat Mar 24 2012,N/A,Istanbul,Infrastructure Management in Istanbul,Nice to work to gain a lot of experience,0,"Biggest infrastructure
Encourge for new technologies 
A lot of experience in a short time
","High turnover rate due to HR policies
Not clear career path
Advice to Management
Has to refresh HR policies. Try to keep the key employees. Lower the turnover rate
Helpfu","Has to refresh HR policies. Try to keep the key employees. Lower the turnover rate
Helpfu",3.0,2.0,2.5,3.5,4.0,,No opinion of CEO,,
Tue Mar 20 2012,N/A,Istanbul,Software Engineer in Istanbul,Turkcell is one of the leading gsm companies and dynamic places to work for in Turkey.,0,"If you are working on one of the top notch teams inside the Turkcell you probably will have lots of different experiences based on your projects. You will dynamically shift between projects have different expriences with that you also have a lot of free and social time to communicate with your colleagues. Turkcell has great workplace and benefits for software developers to work for. You will have lots of fun time even within workplace. While working there you will probably join lots of different social activities and events. Turkcell value employees social side and try to bond communication between different teams with events.
","Turkcell doesnt have experienced employees at human resources especially in recent years at software development side. One of the worst thing about their human resources is that they dont know how to re-utilize software engineers according to other teams needs. So you may end up being a part of a team that you dont want to. This may hurt your career a lot and bond with company. Also they clearly have no understanding of what career path is for software engineer.
Advice to Management
Turkcell needs to recycle its hr employees especially in software development area and try to work with professionals that know how to communicate with software engineer. And also change the way they hire engineers which they have strict path that too much potiential and good candidate being left out.
Helpfu","Turkcell needs to recycle its hr employees especially in software development area and try to work with professionals that know how to communicate with software engineer. And also change the way they hire engineers which they have strict path that too much potiential and good candidate being left out.
Helpfu",4.0,3.0,4.0,4.0,3.0,,Recommends,,Approves of CEO
Tue Jan 31 2012,N/A,Istanbul,Key Account Manager in Istanbul,Stressful,2,"Good experience as a key account manager.
","Stressful. No working life balance.
Helpful (2",,4.0,4.0,4.0,4.0,4.0,,Recommends,,Approves of CEO
Thu Jan 12 2012,N/A,Istanbul,Campaign Management Specialist in Istanbul,One of the best place to work in Turkey.,1,"-Very satisfied additional benefits.
-Helpful Senior Management.
-Most of the employees are very intelligent.
-Great working environment.
","-Long working hours.
-Very hierarchical structure.
-So much procedure that slows you down.
Advice to Management
They need to manage more like the big tech/internet companies manage. Less hierarchical and more room for employees for creativity.
Helpful (1","They need to manage more like the big tech/internet companies manage. Less hierarchical and more room for employees for creativity.
",4.0,3.5,3.5,4.5,3.5,,Recommends,,Approves of CEO
Tue Jul 19 2011,N/A,, ,my experience is so beautiful,1,"first reason ishigh salary
 second reason is good company principles
","first downside is bad administrators
second dowside is fixed working hours
Advice to Management
chech out managers
Helpful (1","chech out managers
",3.0,3.0,4.0,2.0,3.0,,Recommends,,Disapproves of CEO
Wed Apr 13 2011,N/A,Istanbul, in Istanbul,Challenging and value added,0,"Dynamic, highly technological and young company always following the latest developments in the market. Offices and benefits customized according to employees' expectations. Highly competitive working environment which gives its employees the ambition to become better.
","Due to its big size, there may be management issues and lack of communication between the employees and the management. Given the fact that there is an intensive competition in the market, challenging targets are set which may cause frustration.
Advice to Management
Be more close to the employees. Give prompt responses to employees' problems. Be more open to communication and do not postpone the execution of decisions.
Helpfu","Be more close to the employees. Give prompt responses to employees' problems. Be more open to communication and do not postpone the execution of decisions.
Helpfu",3.0,4.0,3.0,4.0,3.5,,Recommends,,Approves of CEO
Wed Nov 10 2010,N/A,Istanbul,Senior Expert in Istanbul,Senior Expert,4,"office headquarter is located in city center
","unsuccessful HR management, poor motivation from management
Advice to Management
I would recommend more recognation of real work, change the HR management, especially top level. Especially staff working day and night in technical departments need more care.
Helpful (4","I would recommend more recognation of real work, change the HR management, especially top level. Especially staff working day and night in technical departments need more care.
",1.0,1.0,1.0,2.0,1.0,,Doesn't Recommend,,No opinion of CEO
Wed Sep 15 2010,N/A,, ,turkcell professional environment,0,"leading and innovative telco company
","not many international opportunities available
Advice to Management
more opportunity for career growh
Helpfu","more opportunity for career growh
Helpfu",3.0,3.0,3.0,3.0,3.0,,No opinion of CEO,,
Thu Feb 11 2010,N/A,, ,"Turkcell has good opportunities, but it became a mammoth",4,"There is great level of freedom at Turkcell. 
New ideas are appreciated
They provide competitive benefit package
Turkcell has very good reputation
","Too much freedom turns into chaos most of the times
There is a lot of politics in the way the ideas are selected for implementation (politics = stress)
Internal marketing is generally more important than the actual results
Advice to Management
The powerpoint culture should be stopped. 
When reviewing something the results should come directly from the reporting systems.
There should be more clear roles & responsibilities
Helpful (4","The powerpoint culture should be stopped. 
When reviewing something the results should come directly from the reporting systems.
There should be more clear roles & responsibilities
",3.0,3.0,3.5,4.0,2.0,,No opinion of CEO,,
Wed Oct 14 2009,N/A,Istanbul,Optimization Engineer in Istanbul,Turkey's Best Work Environment in Telecom Sector,2,"I love working in Turkcell Family. Leader in telecom sector. Social. Turkcell appreciates to employees.
","A lot of work to do:-) Every year you must make your best but your score always B. Not B+ 
 If you started to Turkcell as junior. Your salary doesn't change so much!
Advice to Management
Give us more salary! If you started to Turkcell as junior. Your salary doesn't change so much!
Helpful (2","Give us more salary! If you started to Turkcell as junior. Your salary doesn't change so much!
",4.0,4.0,4.0,4.0,4.0,,Recommends,,Approves of CEO
